PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20
-4.5104371316066745,-1.7813337743982145,2.499908670543902,3.5756081630437517,-1.6718563348468904,0.013856228024108852,0.25830228950014966,-0.11344290641331009,1.1637797722536527,-1.0322543565779407,0.159420271281008,-1.0389866456213808,0.5724054940962973,0.817022746962785,1.325431654490646,0.11673820097095242,-0.3653990566126696,-0.5055823825017554,0.16719750658012747,-0.36906039576840405
-2.0870645951905775,-3.732604443555657,3.3938818733426213,0.45900391927923284,-0.1516385623282587,1.0796104745281851,0.1368734243301561,0.1581993419402243,0.7895322651797048,0.43191677086083846,0.11989340480112552,-0.604020794528231,1.0637072560584058,-1.1591243404575684,-0.8035363618118682,0.06586285077567977,-0.4066756459987195,-0.5699134958278556,0.3743112135587068,0.17291320062069862
-1.6804999202296664,0.9218299362395586,1.5008541184584274,-0.6031715120805492,-3.222253326500123,-0.9676479512331126,-1.6410551585180135,-0.6891005920797207,0.13335934700769192,0.3609350840704798,-0.05426542768825606,1.4212167989252156,-0.5809981428601909,0.3784317426626267,-0.4506311343310011,0.2835372378987729,-1.3364107580049847,-0.0827513691632667,0.6154898816268114,0.28422374056234484
-2.2011800909613055,-1.847191059043227,1.302618228434134,-1.6387833630738031,2.577681447173249,-2.472574643125299,-1.5237567213213215,0.6478516829445904,1.7123914364722783,0.2564500892820477,0.06673576159654127,0.27867487510824573,0.6680941084774714,0.3770564879338938,-0.541002410788392,-0.3037900740230366,1.16837215073949,-0.40537722015728,0.009529697804097223,0.006870717271546284
0.04434573499232619,0.2733023143472794,3.9666872055981486,-1.3148874904013426,-0.3349425319342523,-0.00795584556622575,0.20548426170380862,0.7340623562060555,0.3807751187340893,-0.5532848531116552,-0.7698129941217273,-0.2746493753328093,-0.051253615926869237,-0.6215522350078619,1.0168700711679735,0.46960148892511067,0.658371245842144,-0.007747237532409301,-0.09583054796069869,0.295625099643651
-4.777969117710328,-2.6533473990791476,2.4034898896704306,0.26600187366229033,-1.986936669549481,0.3782960121677869,1.5862237735082103,-1.2938259847754943,0.22007838731043927,-0.2831706019897211,-0.19324486710711442,-0.1453797813273341,0.7597157815786679,-0.23735954070534696,-0.2996478799556903,-0.4546161764291333,0.15185114196385047,0.9311940830714658,-0.7329273659598738,0.3814241819801206
-5.155034350432869,-2.0195815745788943,2.033440694930983,-0.050112317754586494,-1.538880499635021,-0.2213288100033634,2.021730219487896,-0.12149187569131867,-0.09222775063369582,-0.6210420407781764,0.1580876991721225,-0.17060389405057563,0.07965940636767412,0.045317236507221706,-0.09643684906845673,0.0014007928495863853,0.3832354418109218,1.3743572082570772,0.9063076552044971,0.2158432462906581
-4.250240229711449,-1.7675956345850654,-0.009661657601494067,-0.9617654016013208,-0.19567590736648321,-1.5238038009011157,0.34523014804710317,-1.1116534626125918,1.3940059426367821,-0.4013269998762643,0.8858131028598899,0.6834388226224415,1.863764265851971,-0.09451530173347428,-0.08524073314303815,-1.188246975560521,-0.4301705892941214,-0.1893772042077499,-0.4752205188259913,0.3088855513519504
-4.02897915969884,-2.944298179879047,0.5118070750490507,-0.09974723041602017,-1.0256499278649858,0.5160391663748185,1.5026294558642168,0.03746933573258447,-0.14824389835233542,0.14139744161528478,-0.6148520201916869,-0.025837443972109297,-0.14840695791881497,-0.34470894806561414,0.48635086533021465,-0.43129568806295515,-0.0665241472975322,-0.007721619808972902,0.71272074133737,0.015261634387039202
-2.2885937816804747,1.8738323907781935,0.9567649282793055,-2.8099552390809204,0.2397670243790015,-0.4903617498177013,0.08059073401315425,-0.5082938887228476,0.00740617187160908,0.22172300069437512,-1.1163636159404038,-0.2988324121907572,0.07984099782810716,-0.4025608014398635,1.0475344895645662,-0.07076964989807283,0.6397689321582631,-0.8927762042430061,0.142925283174442,0.28783546074763067
-2.223484112921188,1.7647581302135442,1.0622386110002022,-2.8290985138836025,0.25904983758437644,-0.5316245743892265,0.028813813539502187,-0.8198740705493646,-0.2972176963363681,0.10233633667242392,-1.2934362421402945,-0.0267484723374124,0.31127590960336426,0.003949120590726121,1.203033769419213,0.3860850329547372,1.4932351601558502,-0.8993661036739555,-0.13342298413707154,0.38544428252460505
2.0470492293562854,-0.7222767754829262,1.0640097907049966,-0.836144522089715,1.8937192720828109,-2.952857520504651,1.8761976256389503,0.21858683217181527,1.8352302824829978,0.04522271676446776,0.31238983591349845,-0.2084103061763375,-0.06526749806649153,-0.013568559667776106,-0.9287096447360365,0.15673635488137289,0.27255557365261024,0.45854082242412186,1.0967441674722582,-0.1057986111622008
-2.5168278523632757,-3.149994022208557,0.5771723767497283,0.42303100549956835,-1.3208321797913274,0.5771414585015711,1.628948694174313,-0.037715463422560803,-0.5030817012962393,-0.1593304856903927,-0.29300288121586815,-0.26025144903958264,-0.2569983290578492,-0.3555102530729308,0.1200621832425004,-0.34431722934587683,-0.032919455737119685,0.03232460731661174,0.5998274361821717,0.07210008142202665
-3.5249599276313415,-2.852398379437988,-0.2852221123995477,-0.3232740283485366,-0.477179183400514,-0.4900332482973636,-1.505243091867417,-0.5148680266989504,-0.7663028248087141,1.4029301353825705,-0.1706405414364796,-0.19141349822172093,-0.6627871736981141,-0.22183512511337253,0.6055050418789205,-0.6389787372853313,-0.20654360068043773,0.3755227401185274,0.25817129511603343,0.19166394642347376
-1.3835725266398424,1.3313512028965075,2.87074553478398,-1.952531272120511,0.17766863800827526,0.18005440576246645,-1.5717094781040584,2.1645462141510987,-0.16571641139597837,0.8620874788860852,0.409008219161115,0.021666385264566657,0.7422197703352076,-0.46224907410363536,0.0019967541978316294,0.05104968792163739,-0.761462887164216,1.0914969114886584,-0.23533474977919688,0.5091269821989697
-1.175160706130942,2.371442326135028,2.4342830094184578,-2.439262117785051,0.7384712044348525,-1.783286863368173,-0.5144145504693577,-1.0734292426054528,-0.2555735778846864,-1.9322562346506391,-1.3558236907594503,-0.7803427344326628,0.29544378951629535,-1.0189870352696122,0.4117330174122087,0.24617016044528772,0.08263782018440036,-0.21860298335581047,0.5142137883163949,0.36163135929274864
